# Comparação: Solução Numérica vs Solução Analítica
# θ₀ = 0.1745 rad (10.0 graus)
# t(s)	theta_num(rad)	theta_anal(rad)	diferenca(rad)
0.060502	0.171424	0.171409	1.569751e-05
0.060602	0.171414	0.171398	1.574883e-05
0.060702	0.171404	0.171388	1.580023e-05
0.060802	0.171393	0.171378	1.585170e-05
0.060902	0.171383	0.171367	1.590326e-05
0.061002	0.171373	0.171357	1.595490e-05
0.061102	0.171363	0.171347	1.600662e-05
0.061202	0.171352	0.171336	1.605842e-05
0.061302	0.171342	0.171326	1.611030e-05
0.061402	0.171331	0.171315	1.616226e-05
0.061502	0.171321	0.171305	1.621431e-05
0.061602	0.171311	0.171294	1.626643e-05
0.061702	0.171300	0.171284	1.631863e-05
0.061802	0.171290	0.171273	1.637091e-05
0.061902	0.171279	0.171263	1.642328e-05
0.062002	0.171269	0.171252	1.647572e-05
0.062102	0.171258	0.171242	1.652825e-05
0.062202	0.171248	0.171231	1.658085e-05
0.062302	0.171237	0.171221	1.663354e-05
0.062402	0.171227	0.171210	1.668630e-05
0.062502	0.171216	0.171199	1.673915e-05
0.062602	0.171205	0.171189	1.679208e-05
0.062702	0.171195	0.171178	1.684508e-05
0.062802	0.171184	0.171167	1.689817e-05
0.062902	0.171174	0.171157	1.695134e-05
0.063002	0.171163	0.171146	1.700458e-05
0.063102	0.171152	0.171135	1.705791e-05
0.063202	0.171142	0.171124	1.711132e-05
0.063302	0.171131	0.171114	1.716481e-05
0.063402	0.171120	0.171103	1.721838e-05
0.063502	0.171109	0.171092	1.727202e-05
0.063602	0.171099	0.171081	1.732575e-05
0.063702	0.171088	0.171070	1.737956e-05
0.063802	0.171077	0.171060	1.743345e-05
0.063902	0.171066	0.171049	1.748742e-05
0.064002	0.171055	0.171038	1.754147e-05
0.064102	0.171045	0.171027	1.759559e-05
0.064202	0.171034	0.171016	1.764980e-05
0.064302	0.171023	0.171005	1.770409e-05
0.064402	0.171012	0.170994	1.775846e-05
0.064502	0.171001	0.170983	1.781291e-05
0.064602	0.170990	0.170972	1.786744e-05
0.064702	0.170979	0.170961	1.792205e-05
0.064802	0.170968	0.170950	1.797673e-05
0.064902	0.170957	0.170939	1.803150e-05
0.065002	0.170946	0.170928	1.808635e-05
0.065102	0.170935	0.170917	1.814128e-05
0.065202	0.170924	0.170906	1.819628e-05
0.065302	0.170913	0.170895	1.825137e-05
0.065402	0.170902	0.170884	1.830654e-05
0.065502	0.170891	0.170873	1.836178e-05
0.065602	0.170880	0.170862	1.841711e-05
0.065702	0.170869	0.170850	1.847251e-05
0.065802	0.170858	0.170839	1.852800e-05
0.065902	0.170847	0.170828	1.858356e-05
0.066002	0.170835	0.170817	1.863921e-05
0.066102	0.170824	0.170806	1.869493e-05
0.066202	0.170813	0.170794	1.875074e-05
0.066302	0.170802	0.170783	1.880662e-05
0.066402	0.170791	0.170772	1.886258e-05
0.066502	0.170779	0.170761	1.891863e-05
0.066602	0.170768	0.170749	1.897475e-05
0.066702	0.170757	0.170738	1.903095e-05
0.066802	0.170746	0.170727	1.908723e-05
0.066902	0.170734	0.170715	1.914359e-05
0.067002	0.170723	0.170704	1.920003e-05
0.067102	0.170712	0.170692	1.925655e-05
0.067202	0.170700	0.170681	1.931314e-05
0.067302	0.170689	0.170670	1.936982e-05
0.067402	0.170678	0.170658	1.942658e-05
0.067502	0.170666	0.170647	1.948341e-05
0.067602	0.170655	0.170635	1.954033e-05
0.067702	0.170643	0.170624	1.959732e-05
0.067802	0.170632	0.170612	1.965440e-05
0.067902	0.170620	0.170601	1.971155e-05
0.068002	0.170609	0.170589	1.976878e-05
0.068102	0.170597	0.170578	1.982609e-05
0.068202	0.170586	0.170566	1.988348e-05
0.068302	0.170574	0.170554	1.994095e-05
0.068402	0.170563	0.170543	1.999850e-05
0.068502	0.170551	0.170531	2.005613e-05
0.068602	0.170540	0.170519	2.011383e-05
0.068702	0.170528	0.170508	2.017162e-05
0.068802	0.170516	0.170496	2.022948e-05
0.068902	0.170505	0.170484	2.028743e-05
0.069002	0.170493	0.170473	2.034545e-05
0.069102	0.170481	0.170461	2.040355e-05
0.069202	0.170470	0.170449	2.046173e-05
0.069302	0.170458	0.170437	2.051999e-05
0.069402	0.170446	0.170426	2.057833e-05
0.069502	0.170434	0.170414	2.063675e-05
0.069602	0.170423	0.170402	2.069524e-05
0.069702	0.170411	0.170390	2.075382e-05
0.069802	0.170399	0.170378	2.081247e-05
0.069902	0.170387	0.170366	2.087120e-05
0.070002	0.170376	0.170355	2.093001e-05
0.070102	0.170364	0.170343	2.098890e-05
0.070202	0.170352	0.170331	2.104787e-05
0.070302	0.170340	0.170319	2.110691e-05
0.070402	0.170328	0.170307	2.116604e-05
0.070502	0.170316	0.170295	2.122524e-05
0.070602	0.170304	0.170283	2.128453e-05
0.070702	0.170292	0.170271	2.134389e-05
0.070802	0.170280	0.170259	2.140333e-05
0.070902	0.170268	0.170247	2.146284e-05
0.071002	0.170256	0.170235	2.152244e-05
0.071102	0.170244	0.170223	2.158212e-05
0.071202	0.170232	0.170211	2.164187e-05
0.071302	0.170220	0.170199	2.170170e-05
0.071402	0.170208	0.170187	2.176161e-05
0.071502	0.170196	0.170174	2.182160e-05
0.071602	0.170184	0.170162	2.188167e-05
0.071702	0.170172	0.170150	2.194181e-05
0.071802	0.170160	0.170138	2.200204e-05
0.071902	0.170148	0.170126	2.206234e-05
0.072002	0.170136	0.170113	2.212272e-05
0.072102	0.170123	0.170101	2.218318e-05
0.072202	0.170111	0.170089	2.224371e-05
0.072302	0.170099	0.170077	2.230433e-05
0.072402	0.170087	0.170064	2.236502e-05
0.072502	0.170075	0.170052	2.242579e-05
0.072602	0.170062	0.170040	2.248664e-05
0.072702	0.170050	0.170027	2.254757e-05
0.072802	0.170038	0.170015	2.260857e-05
0.072902	0.170025	0.170003	2.266966e-05
0.073002	0.170013	0.169990	2.273082e-05
0.073102	0.170001	0.169978	2.279206e-05
0.073202	0.169988	0.169966	2.285338e-05
0.073302	0.169976	0.169953	2.291477e-05
0.073402	0.169964	0.169941	2.297624e-05
0.073502	0.169951	0.169928	2.303780e-05
0.073602	0.169939	0.169916	2.309942e-05
0.073702	0.169926	0.169903	2.316113e-05
0.073802	0.169914	0.169891	2.322292e-05
0.073902	0.169901	0.169878	2.328478e-05
0.074002	0.169889	0.169866	2.334672e-05
0.074102	0.169876	0.169853	2.340874e-05
0.074202	0.169864	0.169841	2.347083e-05
0.074302	0.169851	0.169828	2.353301e-05
0.074402	0.169839	0.169815	2.359526e-05
0.074502	0.169826	0.169803	2.365759e-05
0.074602	0.169814	0.169790	2.371999e-05
0.074702	0.169801	0.169777	2.378248e-05
0.074802	0.169788	0.169765	2.384504e-05
0.074902	0.169776	0.169752	2.390768e-05
0.075002	0.169763	0.169739	2.397040e-05
0.075102	0.169751	0.169727	2.403319e-05
0.075202	0.169738	0.169714	2.409606e-05
0.075303	0.169725	0.169701	2.415901e-05
0.075403	0.169712	0.169688	2.422204e-05
0.075503	0.169700	0.169675	2.428515e-05
0.075603	0.169687	0.169663	2.434833e-05
0.075703	0.169674	0.169650	2.441159e-05
0.075803	0.169661	0.169637	2.447492e-05
0.075903	0.169649	0.169624	2.453834e-05
0.076003	0.169636	0.169611	2.460183e-05
0.076103	0.169623	0.169598	2.466540e-05
0.076203	0.169610	0.169585	2.472904e-05
0.076303	0.169597	0.169572	2.479277e-05
0.076403	0.169584	0.169559	2.485657e-05
0.076503	0.169571	0.169547	2.492044e-05
0.076603	0.169559	0.169534	2.498440e-05
0.076703	0.169546	0.169521	2.504843e-05
0.076803	0.169533	0.169508	2.511254e-05
0.076903	0.169520	0.169494	2.517673e-05
0.077003	0.169507	0.169481	2.524099e-05
0.077103	0.169494	0.169468	2.530533e-05
0.077203	0.169481	0.169455	2.536975e-05
0.077303	0.169468	0.169442	2.543424e-05
0.077403	0.169455	0.169429	2.549881e-05
0.077503	0.169441	0.169416	2.556346e-05
0.077603	0.169428	0.169403	2.562818e-05
0.077703	0.169415	0.169390	2.569299e-05
0.077803	0.169402	0.169376	2.575787e-05
0.077903	0.169389	0.169363	2.582282e-05
0.078003	0.169376	0.169350	2.588785e-05
0.078103	0.169363	0.169337	2.595296e-05
0.078203	0.169350	0.169324	2.601815e-05
0.078303	0.169336	0.169310	2.608341e-05
0.078403	0.169323	0.169297	2.614875e-05
0.078503	0.169310	0.169284	2.621417e-05
0.078603	0.169297	0.169270	2.627966e-05
0.078703	0.169283	0.169257	2.634523e-05
0.078803	0.169270	0.169244	2.641088e-05
0.078903	0.169257	0.169230	2.647660e-05
0.079003	0.169243	0.169217	2.654240e-05
0.079103	0.169230	0.169204	2.660827e-05
0.079203	0.169217	0.169190	2.667423e-05
0.079303	0.169203	0.169177	2.674025e-05
0.079403	0.169190	0.169163	2.680636e-05
0.079503	0.169177	0.169150	2.687254e-05
0.079603	0.169163	0.169136	2.693880e-05
0.079703	0.169150	0.169123	2.700513e-05
0.079803	0.169136	0.169109	2.707155e-05
0.079903	0.169123	0.169096	2.713803e-05
0.080003	0.169109	0.169082	2.720460e-05
0.080103	0.169096	0.169069	2.727124e-05
0.080203	0.169082	0.169055	2.733795e-05
0.080303	0.169069	0.169041	2.740475e-05
0.080403	0.169055	0.169028	2.747161e-05
0.080503	0.169042	0.169014	2.753856e-05
0.080603	0.169028	0.169001	2.760558e-05
0.080703	0.169015	0.168987	2.767268e-05
0.080803	0.169001	0.168973	2.773985e-05
0.080903	0.168987	0.168960	2.780710e-05
0.081003	0.168974	0.168946	2.787443e-05
0.081103	0.168960	0.168932	2.794183e-05
0.081203	0.168946	0.168918	2.800930e-05
0.081303	0.168933	0.168905	2.807686e-05
0.081403	0.168919	0.168891	2.814449e-05
0.081503	0.168905	0.168877	2.821219e-05
0.081603	0.168892	0.168863	2.827997e-05
0.081703	0.168878	0.168849	2.834783e-05
0.081803	0.168864	0.168836	2.841576e-05
0.081903	0.168850	0.168822	2.848377e-05
0.082003	0.168836	0.168808	2.855186e-05
0.082103	0.168823	0.168794	2.862002e-05
0.082203	0.168809	0.168780	2.868825e-05
0.082303	0.168795	0.168766	2.875657e-05
0.082403	0.168781	0.168752	2.882495e-05
0.082503	0.168767	0.168738	2.889342e-05
0.082603	0.168753	0.168724	2.896196e-05
0.082703	0.168739	0.168710	2.903057e-05
0.082803	0.168725	0.168696	2.909926e-05
0.082903	0.168711	0.168682	2.916803e-05
0.083003	0.168697	0.168668	2.923687e-05
0.083103	0.168683	0.168654	2.930578e-05
0.083203	0.168669	0.168640	2.937478e-05
0.083303	0.168655	0.168626	2.944385e-05
0.083403	0.168641	0.168612	2.951299e-05
0.083503	0.168627	0.168598	2.958221e-05
0.083603	0.168613	0.168584	2.965150e-05
0.083703	0.168599	0.168569	2.972087e-05
0.083803	0.168585	0.168555	2.979032e-05
0.083903	0.168571	0.168541	2.985984e-05
0.084003	0.168557	0.168527	2.992943e-05
0.084103	0.168543	0.168513	2.999910e-05
0.084203	0.168528	0.168498	3.006885e-05
0.084303	0.168514	0.168484	3.013867e-05
0.084403	0.168500	0.168470	3.020856e-05
0.084503	0.168486	0.168455	3.027854e-05
0.084603	0.168472	0.168441	3.034858e-05
0.084703	0.168457	0.168427	3.041870e-05
0.084803	0.168443	0.168412	3.048890e-05
0.084903	0.168429	0.168398	3.055917e-05
0.085003	0.168414	0.168384	3.062952e-05
0.085103	0.168400	0.168369	3.069994e-05
0.085203	0.168386	0.168355	3.077044e-05
0.085303	0.168371	0.168341	3.084101e-05
0.085403	0.168357	0.168326	3.091166e-05
0.085503	0.168343	0.168312	3.098238e-05
0.085603	0.168328	0.168297	3.105317e-05
0.085703	0.168314	0.168283	3.112404e-05
0.085803	0.168299	0.168268	3.119499e-05
0.085903	0.168285	0.168254	3.126601e-05
0.086003	0.168270	0.168239	3.133711e-05
0.086103	0.168256	0.168225	3.140828e-05
0.086203	0.168241	0.168210	3.147952e-05
0.086303	0.168227	0.168195	3.155084e-05
0.086403	0.168212	0.168181	3.162223e-05
0.086503	0.168198	0.168166	3.169370e-05
0.086603	0.168183	0.168152	3.176525e-05
0.086703	0.168169	0.168137	3.183686e-05
0.086803	0.168154	0.168122	3.190856e-05
0.086903	0.168139	0.168107	3.198032e-05
0.087003	0.168125	0.168093	3.205217e-05
0.087103	0.168110	0.168078	3.212408e-05
0.087203	0.168096	0.168063	3.219607e-05
0.087303	0.168081	0.168049	3.226814e-05
0.087403	0.168066	0.168034	3.234028e-05
0.087503	0.168051	0.168019	3.241249e-05
0.087603	0.168037	0.168004	3.248478e-05
0.087703	0.168022	0.167989	3.255714e-05
0.087803	0.168007	0.167975	3.262957e-05
0.087903	0.167992	0.167960	3.270208e-05
0.088003	0.167978	0.167945	3.277467e-05
0.088103	0.167963	0.167930	3.284733e-05
0.088203	0.167948	0.167915	3.292006e-05
0.088303	0.167933	0.167900	3.299287e-05
0.088403	0.167918	0.167885	3.306575e-05
0.088503	0.167903	0.167870	3.313871e-05
0.088603	0.167888	0.167855	3.321173e-05
0.088703	0.167874	0.167840	3.328484e-05
0.088803	0.167859	0.167825	3.335801e-05
0.088903	0.167844	0.167810	3.343127e-05
0.089003	0.167829	0.167795	3.350459e-05
0.089103	0.167814	0.167780	3.357799e-05
0.089203	0.167799	0.167765	3.365146e-05
0.089303	0.167784	0.167750	3.372501e-05
0.089403	0.167769	0.167735	3.379863e-05
0.089503	0.167754	0.167720	3.387233e-05
0.089603	0.167739	0.167705	3.394609e-05
0.089703	0.167724	0.167690	3.401994e-05
0.089803	0.167708	0.167674	3.409385e-05
0.089903	0.167693	0.167659	3.416784e-05
0.090003	0.167678	0.167644	3.424190e-05
0.090103	0.167663	0.167629	3.431604e-05
0.090203	0.167648	0.167614	3.439025e-05
0.090303	0.167633	0.167598	3.446453e-05
0.090403	0.167618	0.167583	3.453889e-05
0.090503	0.167602	0.167568	3.461332e-05
0.090603	0.167587	0.167552	3.468783e-05
0.090703	0.167572	0.167537	3.476240e-05
0.090803	0.167557	0.167522	3.483705e-05
0.090903	0.167541	0.167506	3.491178e-05
0.091003	0.167526	0.167491	3.498658e-05
0.091103	0.167511	0.167476	3.506145e-05
0.091203	0.167495	0.167460	3.513639e-05
0.091303	0.167480	0.167445	3.521141e-05
0.091403	0.167465	0.167429	3.528650e-05
0.091503	0.167449	0.167414	3.536166e-05
0.091603	0.167434	0.167399	3.543690e-05
0.091703	0.167419	0.167383	3.551221e-05
0.091803	0.167403	0.167368	3.558760e-05
0.091903	0.167388	0.167352	3.566305e-05
0.092003	0.167372	0.167337	3.573858e-05
0.092103	0.167357	0.167321	3.581419e-05
0.092203	0.167341	0.167305	3.588986e-05
0.092303	0.167326	0.167290	3.596561e-05
0.092403	0.167310	0.167274	3.604143e-05
0.092503	0.167295	0.167259	3.611733e-05
0.092603	0.167279	0.167243	3.619330e-05
0.092703	0.167264	0.167227	3.626934e-05
0.092803	0.167248	0.167212	3.634545e-05
0.092903	0.167232	0.167196	3.642164e-05
0.093003	0.167217	0.167180	3.649790e-05
0.093103	0.167201	0.167165	3.657423e-05
0.093203	0.167186	0.167149	3.665063e-05
0.093303	0.167170	0.167133	3.672711e-05
0.093403	0.167154	0.167117	3.680366e-05
0.093503	0.167139	0.167102	3.688028e-05
0.093603	0.167123	0.167086	3.695698e-05
0.093703	0.167107	0.167070	3.703375e-05
0.093803	0.167091	0.167054	3.711059e-05
0.093903	0.167076	0.167038	3.718750e-05
0.094003	0.167060	0.167023	3.726448e-05
0.094103	0.167044	0.167007	3.734154e-05
0.094203	0.167028	0.166991	3.741867e-05
0.094303	0.167012	0.166975	3.749588e-05
0.094403	0.166997	0.166959	3.757315e-05
0.094503	0.166981	0.166943	3.765050e-05
0.094603	0.166965	0.166927	3.772792e-05
0.094703	0.166949	0.166911	3.780541e-05
0.094803	0.166933	0.166895	3.788297e-05
0.094903	0.166917	0.166879	3.796061e-05
0.095003	0.166901	0.166863	3.803832e-05
0.095103	0.166885	0.166847	3.811610e-05
0.095203	0.166869	0.166831	3.819395e-05
0.095303	0.166853	0.166815	3.827188e-05
0.095403	0.166837	0.166799	3.834988e-05
0.095503	0.166821	0.166783	3.842795e-05
0.095603	0.166805	0.166767	3.850609e-05
0.095703	0.166789	0.166751	3.858430e-05
0.095803	0.166773	0.166734	3.866259e-05
0.095903	0.166757	0.166718	3.874094e-05
0.096003	0.166741	0.166702	3.881937e-05
0.096103	0.166725	0.166686	3.889788e-05
0.096203	0.166709	0.166670	3.897645e-05
0.096303	0.166692	0.166653	3.905509e-05
0.096403	0.166676	0.166637	3.913381e-05
0.096503	0.166660	0.166621	3.921260e-05
0.096603	0.166644	0.166605	3.929146e-05
0.096703	0.166628	0.166588	3.937039e-05
0.096803	0.166611	0.166572	3.944939e-05
0.096903	0.166595	0.166556	3.952847e-05
0.097003	0.166579	0.166539	3.960762e-05
0.097103	0.166563	0.166523	3.968684e-05
0.097203	0.166546	0.166507	3.976613e-05
0.097303	0.166530	0.166490	3.984549e-05
0.097403	0.166514	0.166474	3.992492e-05
0.097503	0.166497	0.166457	4.000442e-05
0.097603	0.166481	0.166441	4.008400e-05
0.097703	0.166465	0.166424	4.016365e-05
0.097803	0.166448	0.166408	4.024337e-05
0.097903	0.166432	0.166391	4.032316e-05
0.098003	0.166415	0.166375	4.040302e-05
0.098103	0.166399	0.166358	4.048295e-05
0.098203	0.166382	0.166342	4.056296e-05
0.098303	0.166366	0.166325	4.064303e-05
0.098403	0.166349	0.166309	4.072318e-05
0.098503	0.166333	0.166292	4.080339e-05
0.098603	0.166316	0.166276	4.088368e-05
0.098703	0.166300	0.166259	4.096404e-05
0.098803	0.166283	0.166242	4.104447e-05
0.098903	0.166267	0.166226	4.112498e-05
0.099003	0.166250	0.166209	4.120555e-05
0.099103	0.166234	0.166192	4.128619e-05
0.099203	0.166217	0.166176	4.136691e-05
0.099303	0.166200	0.166159	4.144769e-05
0.099403	0.166184	0.166142	4.152855e-05
0.099503	0.166167	0.166125	4.160948e-05
0.099603	0.166150	0.166109	4.169048e-05
0.099703	0.166134	0.166092	4.177155e-05
0.099803	0.166117	0.166075	4.185269e-05
0.099903	0.166100	0.166058	4.193390e-05
0.100003	0.166083	0.166041	4.201518e-05
0.100103	0.166067	0.166024	4.209653e-05
0.100203	0.166050	0.166008	4.217795e-05
0.100303	0.166033	0.165991	4.225945e-05
0.100403	0.166016	0.165974	4.234101e-05
0.100503	0.165999	0.165957	4.242265e-05
0.100603	0.165982	0.165940	4.250435e-05
0.100703	0.165966	0.165923	4.258613e-05
0.100803	0.165949	0.165906	4.266797e-05
0.100903	0.165932	0.165889	4.274989e-05
0.101003	0.165915	0.165872	4.283188e-05
0.101103	0.165898	0.165855	4.291393e-05
0.101203	0.165881	0.165838	4.299606e-05
0.101303	0.165864	0.165821	4.307826e-05
0.101403	0.165847	0.165804	4.316053e-05
0.101503	0.165830	0.165787	4.324287e-05
0.101603	0.165813	0.165770	4.332527e-05
0.101703	0.165796	0.165753	4.340775e-05
0.101803	0.165779	0.165735	4.349030e-05
0.101903	0.165762	0.165718	4.357292e-05
0.102003	0.165745	0.165701	4.365561e-05
0.102103	0.165728	0.165684	4.373837e-05
0.102203	0.165711	0.165667	4.382120e-05
0.102303	0.165693	0.165650	4.390410e-05
0.102403	0.165676	0.165632	4.398707e-05
0.102503	0.165659	0.165615	4.407011e-05
0.102603	0.165642	0.165598	4.415322e-05
0.102703	0.165625	0.165581	4.423640e-05
0.102803	0.165608	0.165563	4.431964e-05
0.102903	0.165590	0.165546	4.440296e-05
0.103003	0.165573	0.165529	4.448635e-05
0.103103	0.165556	0.165511	4.456981e-05
0.103203	0.165539	0.165494	4.465334e-05
0.103303	0.165521	0.165477	4.473694e-05
0.103403	0.165504	0.165459	4.482060e-05
0.103503	0.165487	0.165442	4.490434e-05
0.103603	0.165469	0.165424	4.498815e-05
0.103703	0.165452	0.165407	4.507202e-05
0.103803	0.165435	0.165389	4.515597e-05
0.103903	0.165417	0.165372	4.523998e-05
0.104003	0.165400	0.165354	4.532407e-05
0.104103	0.165382	0.165337	4.540822e-05
0.104203	0.165365	0.165319	4.549245e-05
0.104303	0.165348	0.165302	4.557674e-05
0.104403	0.165330	0.165284	4.566110e-05
0.104503	0.165313	0.165267	4.574553e-05
0.104603	0.165295	0.165249	4.583003e-05
0.104703	0.165278	0.165232	4.591460e-05
0.104803	0.165260	0.165214	4.599924e-05
0.104903	0.165242	0.165196	4.608395e-05
0.105003	0.165225	0.165179	4.616873e-05
0.105103	0.165207	0.165161	4.625358e-05
0.105203	0.165190	0.165143	4.633849e-05
0.105304	0.165172	0.165126	4.642348e-05
0.105404	0.165154	0.165108	4.650853e-05
0.105504	0.165137	0.165090	4.659365e-05
0.105604	0.165119	0.165073	4.667885e-05
0.105704	0.165102	0.165055	4.676411e-05
0.105804	0.165084	0.165037	4.684944e-05
0.105904	0.165066	0.165019	4.693483e-05
0.106004	0.165048	0.165001	4.702030e-05
0.106104	0.165031	0.164984	4.710584e-05
0.106204	0.165013	0.164966	4.719144e-05
0.106304	0.164995	0.164948	4.727712e-05
0.106404	0.164977	0.164930	4.736286e-05
0.106504	0.164960	0.164912	4.744867e-05
0.106604	0.164942	0.164894	4.753455e-05
0.106704	0.164924	0.164876	4.762050e-05
0.106804	0.164906	0.164858	4.770652e-05
0.106904	0.164888	0.164840	4.779260e-05
0.107004	0.164870	0.164822	4.787876e-05
0.107104	0.164852	0.164804	4.796498e-05
0.107204	0.164834	0.164786	4.805127e-05
0.107304	0.164816	0.164768	4.813763e-05
0.107404	0.164799	0.164750	4.822406e-05
0.107504	0.164781	0.164732	4.831055e-05
0.107604	0.164763	0.164714	4.839712e-05
0.107704	0.164745	0.164696	4.848375e-05
0.107804	0.164727	0.164678	4.857045e-05
0.107904	0.164709	0.164660	4.865722e-05
0.108004	0.164691	0.164642	4.874406e-05
0.108104	0.164672	0.164624	4.883096e-05
0.108204	0.164654	0.164605	4.891794e-05
0.108304	0.164636	0.164587	4.900498e-05
0.108404	0.164618	0.164569	4.909209e-05
0.108504	0.164600	0.164551	4.917926e-05
0.108604	0.164582	0.164533	4.926651e-05
0.108704	0.164564	0.164514	4.935382e-05
0.108804	0.164546	0.164496	4.944121e-05
0.108904	0.164527	0.164478	4.952866e-05
0.109004	0.164509	0.164460	4.961617e-05
0.109104	0.164491	0.164441	4.970376e-05
0.109204	0.164473	0.164423	4.979141e-05
0.109304	0.164454	0.164405	4.987913e-05
0.109404	0.164436	0.164386	4.996692e-05
0.109504	0.164418	0.164368	5.005478e-05
0.109604	0.164400	0.164349	5.014270e-05
0.109704	0.164381	0.164331	5.023069e-05
0.109804	0.164363	0.164313	5.031875e-05
0.109904	0.164345	0.164294	5.040688e-05
0.110004	0.164326	0.164276	5.049507e-05
0.110104	0.164308	0.164257	5.058333e-05
0.110204	0.164289	0.164239	5.067166e-05
0.110304	0.164271	0.164220	5.076006e-05
0.110404	0.164253	0.164202	5.084852e-05
0.110504	0.164234	0.164183	5.093706e-05
0.110604	0.164216	0.164165	5.102566e-05
0.110704	0.164197	0.164146	5.111432e-05
0.110804	0.164179	0.164127	5.120305e-05
0.110904	0.164160	0.164109	5.129186e-05
0.111004	0.164142	0.164090	5.138072e-05
0.111104	0.164123	0.164072	5.146966e-05
0.111204	0.164105	0.164053	5.155866e-05
0.111304	0.164086	0.164034	5.164773e-05
0.111404	0.164067	0.164016	5.173687e-05
0.111504	0.164049	0.163997	5.182607e-05
0.111604	0.164030	0.163978	5.191534e-05
0.111704	0.164011	0.163959	5.200468e-05
0.111804	0.163993	0.163941	5.209408e-05
0.111904	0.163974	0.163922	5.218355e-05
0.112004	0.163955	0.163903	5.227309e-05
0.112104	0.163937	0.163884	5.236270e-05
0.112204	0.163918	0.163866	5.245237e-05
0.112304	0.163899	0.163847	5.254211e-05
0.112404	0.163881	0.163828	5.263191e-05
